cell,K,n,m,rep,method,time,geom,delta,F,Fref,ref_exact,hit,gap,agree_ref,acc0,ari0,R_tm
K2-cross-m16,2,200,16,49,ms-vote+pol,0.0789410187862813,cross,9.0,156.84935484715663,156.84935484715635,True,True,1.7763568394002505e-15,1.0,0.905,0.6543706374053493,337.0
K2-cross-m16,2,200,16,49,HA10,0.0015721721574664,cross,9.0,156.84935484715663,156.84935484715635,True,True,1.7763568394002505e-15,1.0,0.905,0.6543706374053493,337.0
K2-cross-m16,2,200,16,49,HA10-part,0.0007884039077907,cross,9.0,156.84935484715663,156.84935484715635,True,True,1.7763568394002505e-15,1.0,0.905,0.6543706374053493,337.0
K2-cross-m16,2,200,16,49,HA-tm,0.0782749471254646,cross,9.0,156.84935484715663,156.84935484715635,True,True,1.7763568394002505e-15,1.0,0.905,0.6543706374053493,337.0
K2-cross-m16,2,200,16,49,emEM10,0.0040329068433493,cross,9.0,157.9756027224932,156.84935484715635,True,False,0.0071804431483593,0.965,0.9,0.6381957640905478,337.0
K4-par,4,400,16,96,vote,2.45048631192185,par,3.0,603.2172952148535,283.7569355630252,False,False,1.125823969792883,0.625,0.6125,0.3536159120344099,3386.0
K4-par,4,400,16,96,vote+pol,2.4510530040133744,par,3.0,413.3686635099783,283.7569355630252,False,False,0.4567702554645225,0.5775,0.58,0.3882640399608127,3386.0
K4-par,4,400,16,96,param+pol,2.8100438718684018,par,3.0,409.1677379153691,283.7569355630252,False,False,0.4419655932056996,0.6175,0.585,0.3772803922842478,3386.0
K4-par,4,400,16,96,bestB,2.406104760011658,par,3.0,297.35900206217195,283.7569355630252,False,False,0.0479356265677093,0.9575,0.8625,0.6764779043583541,3386.0
K4-par,4,400,16,96,bestB+pol,2.406368679134175,par,3.0,284.9102113768512,283.7569355630252,False,False,0.0040643088125322,0.98,0.875,0.7020467880953035,3386.0
K4-par,4,400,16,96,local-vote+pol,0.1535577320028096,par,3.0,462.4841034954802,283.7569355630252,False,False,0.6298600863370192,0.475,0.47,0.2255711941358915,3386.0
K4-par,4,400,16,96,ms-vote+pol,0.2931373259052634,par,3.0,356.59883944952,283.7569355630252,False,False,0.2567052810249843,0.7425,0.72,0.5168386083109546,3386.0
K4-par,4,400,16,96,HA10,0.005668455036357,par,3.0,405.9693239140197,283.7569355630252,False,False,0.4306939250965018,0.655,0.6425,0.4544581225515877,3386.0
K4-par,4,400,16,96,HA10-part,0.0030169449746608,par,3.0,283.95777586499105,283.7569355630252,False,False,0.0007077899314331,0.995,0.89,0.7333333554548339,3386.0
K4-par,4,400,16,96,HA-tm,2.4510591260623187,par,3.0,283.7569355630252,283.7569355630252,False,True,0.0,1.0,0.89,0.7326831349716995,3386.0
K4-par,4,400,16,96,emEM10,0.0955060969572514,par,3.0,1181.6514335072966,283.7569355630252,False,False,3.164308552186349,0.625,0.5975,0.3693680537947286,3386.0
K2-cross-imb,2,200,16,78,vote,0.1241176570765674,cross,9.0,187.0699097715656,186.6751763151014,True,False,0.0021145471200623,0.98,0.91,0.6330422095685829,498.0
K2-cross-imb,2,200,16,78,vote+pol,0.1242414820007979,cross,9.0,186.67517631510128,186.6751763151014,True,True,-5.551115123125784e-16,1.0,0.89,0.5685266596533969,498.0
K2-cross-imb,2,200,16,78,param+pol,0.090657769003883,cross,9.0,186.67517631510128,186.6751763151014,True,True,-5.551115123125784e-16,1.0,0.89,0.5685266596533969,498.0
K2-cross-imb,2,200,16,78,bestB,0.0921795461326837,cross,9.0,186.75872321214464,186.6751763151014,True,False,0.0004475522599864,0.995,0.895,0.5841742503456222,498.0
K2-cross-imb,2,200,16,78,bestB+pol,0.0922976380679756,cross,9.0,186.67517631510128,186.6751763151014,True,True,-5.551115123125784e-16,1.0,0.89,0.5685266596533969,498.0
K2-cross-imb,2,200,16,78,local-vote+pol,0.0433494548778981,cross,9.0,186.67517631510128,186.6751763151014,True,True,-5.551115123125784e-16,1.0,0.89,0.5685266596533969,498.0
K2-cross-imb,2,200,16,78,ms-vote+pol,0.0817832958418876,cross,9.0,186.67517631510128,186.6751763151014,True,True,-5.551115123125784e-16,1.0,0.89,0.5685266596533969,498.0
K2-cross-imb,2,200,16,78,HA10,0.0015516821295022,cross,9.0,186.67517631510128,186.6751763151014,True,True,-5.551115123125784e-16,1.0,0.89,0.5685266596533969,498.0
K2-cross-imb,2,200,16,78,HA10-part,0.0009138728491961,cross,9.0,186.67517631510128,186.6751763151014,True,True,-5.551115123125784e-16,1.0,0.89,0.5685266596533969,498.0
K2-cross-imb,2,200,16,78,HA-tm,0.1243722001090645,cross,9.0,186.67517631510128,186.6751763151014,True,True,-5.551115123125784e-16,1.0,0.89,0.5685266596533969,498.0
K2-cross-imb,2,200,16,78,emEM10,0.004196816124022,cross,9.0,204.6412551644641,186.6751763151014,True,False,0.0962424635348224,0.92,0.96,0.8174403520465573,498.0
K2-cross-d6,2,200,8,159,vote,0.0335961307864636,cross,6.0,173.1465410741202,168.97727774678268,True,False,0.0246735145868859,0.955,0.87,0.5446414554478585,133.0
K2-cross-d6,2,200,8,159,vote+pol,0.0337469787336885,cross,6.0,168.97727774678188,168.97727774678268,True,True,-4.6629367034256575e-15,1.0,0.875,0.5595737727348967,133.0
K2-cross-d6,2,200,8,159,param+pol,0.0329778660088777,cross,6.0,168.97727774678188,168.97727774678268,True,True,-4.6629367034256575e-15,1.0,0.875,0.5595737727348967,133.0
K2-cross-d6,2,200,8,159,bestB,0.0268492649774998,cross,6.0,169.90036977040776,168.97727774678268,True,False,0.0054628174624067,0.97,0.865,0.5299118741982074,133.0
K2-cross-d6,2,200,8,159,bestB+pol,0.0269886991009116,cross,6.0,168.98576932019188,168.97727774678268,True,False,5.025275304726407e-05,0.995,0.87,0.5445038853290975,133.0
K2-cross-d6,2,200,8,159,local-vote+pol,0.0552821571473032,cross,6.0,168.98576932019188,168.97727774678268,True,False,5.025275304726407e-05,0.995,0.87,0.5445038853290975,133.0
K2-cross-d6,2,200,8,159,ms-vote+pol,0.1070973149035126,cross,6.0,168.97727774678188,168.97727774678268,True,True,-4.6629367034256575e-15,1.0,0.875,0.5595737727348967,133.0
K2-cross-d6,2,200,8,159,HA10,0.0016114928293973,cross,6.0,168.97727774678188,168.97727774678268,True,True,-4.6629367034256575e-15,1.0,0.875,0.5595737727348967,133.0
K2-cross-d6,2,200,8,159,HA10-part,0.0007921538781374,cross,6.0,168.97727774678188,168.97727774678268,True,True,-4.6629367034256575e-15,1.0,0.875,0.5595737727348967,133.0
K2-cross-d6,2,200,8,159,HA-tm,0.0338207869790494,cross,6.0,168.97727774678188,168.97727774678268,True,True,-4.6629367034256575e-15,1.0,0.875,0.5595737727348967,133.0
K2-cross-d6,2,200,8,159,emEM10,0.0044439181219786,cross,6.0,177.95615131459846,168.97727774678268,True,False,0.0531365736715849,0.92,0.825,0.4167581451363651,133.0
K2-par-m8,2,200,8,65,vote,0.0331726549193263,par,3.0,160.66180839935697,160.44361309518175,True,False,0.0013599500781982,0.99,0.945,0.7910509497684102,129.0
K2-par-m8,2,200,8,65,vote+pol,0.0333109889179468,par,3.0,160.44361309518246,160.44361309518175,True,True,4.218847493575595e-15,1.0,0.945,0.791051295904084,129.0
K2-par-m8,2,200,8,65,param+pol,0.0336533191148191,par,3.0,160.487857616669,160.44361309518175,True,False,0.0002757636819172,0.995,0.94,0.7732624817982566,129.0
K2-par-m8,2,200,8,65,bestB,0.0271066778805106,par,3.0,160.44361309518246,160.44361309518175,True,True,4.218847493575595e-15,1.0,0.945,0.791051295904084,129.0
K2-par-m8,2,200,8,65,bestB+pol,0.0272360800299793,par,3.0,160.44361309518246,160.44361309518175,True,True,4.218847493575595e-15,1.0,0.945,0.791051295904084,129.0
K2-par-m8,2,200,8,65,local-vote+pol,0.054706934839487,par,3.0,160.487857616669,160.44361309518175,True,False,0.0002757636819172,0.995,0.94,0.7732624817982566,129.0
K2-par-m8,2,200,8,65,ms-vote+pol,0.1000345370266586,par,3.0,160.487857616669,160.44361309518175,True,False,0.0002757636819172,0.995,0.94,0.7732624817982566,129.0
K2-par-m8,2,200,8,65,HA10,0.0016554209869354,par,3.0,160.44361309518246,160.44361309518175,True,True,4.218847493575595e-15,1.0,0.945,0.791051295904084,129.0
K2-par-m8,2,200,8,65,HA10-part,0.0006781581323593,par,3.0,160.44361309518246,160.44361309518175,True,True,4.218847493575595e-15,1.0,0.945,0.791051295904084,129.0
K2-par-m8,2,200,8,65,HA-tm,0.0335623761638999,par,3.0,160.44361309518246,160.44361309518175,True,True,4.218847493575595e-15,1.0,0.945,0.791051295904084,129.0
K2-par-m8,2,200,8,65,emEM10,0.0066990319173783,par,3.0,163.77964655093584,160.44361309518175,True,False,0.0207925600240315,0.98,0.935,0.7556769754156096,129.0
K2-par-m8,2,200,8,165,vote,0.0290528640616685,par,3.0,175.11444312884038,174.643237666274,True,False,0.0026981031093045,0.98,0.92,0.7041145987851717,125.0
K2-par-m8,2,200,8,165,vote+pol,0.0291920721065253,par,3.0,174.64323766627342,174.643237666274,True,True,-3.219646771412954e-15,1.0,0.92,0.7041134271997042,125.0
K2-par-m8,2,200,8,165,param+pol,0.0293429722078144,par,3.0,175.797887316778,174.643237666274,True,False,0.0066114764358093,0.975,0.925,0.7211035951321053,125.0
K2-par-m8,2,200,8,165,bestB,0.0244750699494034,par,3.0,175.11444312884038,174.643237666274,True,False,0.0026981031093045,0.98,0.92,0.7041145987851717,125.0
K2-par-m8,2,200,8,165,bestB+pol,0.0246093359310179,par,3.0,174.64323766627342,174.643237666274,True,True,-3.219646771412954e-15,1.0,0.92,0.7041134271997042,125.0
K2-par-m8,2,200,8,165,local-vote+pol,0.051215304993093,par,3.0,174.64323766627342,174.643237666274,True,True,-3.219646771412954e-15,1.0,0.92,0.7041134271997042,125.0
K2-par-m8,2,200,8,165,ms-vote+pol,0.0878486069850623,par,3.0,174.64323766627342,174.643237666274,True,True,-3.219646771412954e-15,1.0,0.92,0.7041134271997042,125.0
K2-par-m8,2,200,8,165,HA10,0.00149040017277,par,3.0,174.64323766627342,174.643237666274,True,True,-3.219646771412954e-15,1.0,0.92,0.7041134271997042,125.0
K2-par-m8,2,200,8,165,HA10-part,0.0006960511673241,par,3.0,174.64323766627342,174.643237666274,True,True,-3.219646771412954e-15,1.0,0.92,0.7041134271997042,125.0
K2-par-m8,2,200,8,165,HA-tm,0.0293044338468462,par,3.0,174.64323766627342,174.643237666274,True,True,-3.219646771412954e-15,1.0,0.92,0.7041134271997042,125.0
K2-par-m8,2,200,8,165,emEM10,0.0086342599242925,par,3.0,364.612352525541,174.643237666274,True,False,1.0877553428222582,0.515,0.515,-0.0021138549007398,125.0
K2-cross-d12,2,200,8,30,vote,0.0300389190670102,cross,12.0,183.8482179767841,183.09013143645257,True,False,0.0041405101104241,0.98,0.97,0.8830150458359753,134.0
K2-cross-d12,2,200,8,30,vote+pol,0.0301685640588402,cross,12.0,183.09013143645325,183.09013143645257,True,True,3.774758283725532e-15,1.0,0.96,0.8456271661521562,134.0
K2-cross-d12,2,200,8,30,param+pol,0.03070655092597,cross,12.0,183.09013143645325,183.09013143645257,True,True,3.774758283725532e-15,1.0,0.96,0.8456271661521562,134.0
K2-cross-d12,2,200,8,30,bestB,0.0255026908125728,cross,12.0,183.09013143645325,183.09013143645257,True,True,3.774758283725532e-15,1.0,0.96,0.8456271661521562,134.0
K2-cross-d12,2,200,8,30,bestB+pol,0.0256215897388756,cross,12.0,183.09013143645325,183.09013143645257,True,True,3.774758283725532e-15,1.0,0.96,0.8456271661521562,134.0
K2-cross-d12,2,200,8,30,local-vote+pol,0.0475228549912571,cross,12.0,183.09013143645325,183.09013143645257,True,True,3.774758283725532e-15,1.0,0.96,0.8456271661521562,134.0
K2-cross-d12,2,200,8,30,ms-vote+pol,0.0883266371674835,cross,12.0,183.09013143645325,183.09013143645257,True,True,3.774758283725532e-15,1.0,0.96,0.8456271661521562,134.0
K2-cross-d12,2,200,8,30,HA10,0.0013187970034778,cross,12.0,183.09013143645325,183.09013143645257,True,True,3.774758283725532e-15,1.0,0.96,0.8456271661521562,134.0
K2-cross-d12,2,200,8,30,HA10-part,0.0006651920266449,cross,12.0,183.09013143645325,183.09013143645257,True,True,3.774758283725532e-15,1.0,0.96,0.8456271661521562,134.0
K2-cross-d12,2,200,8,30,HA-tm,0.0303207449615001,cross,12.0,183.09013143645325,183.09013143645257,True,True,3.774758283725532e-15,1.0,0.96,0.8456271661521562,134.0
K2-cross-d12,2,200,8,30,emEM10,0.0038760809693485,cross,12.0,183.4931879018643,183.09013143645257,True,False,0.0022014101046818,0.99,0.97,0.8830150458359753,134.0
K2-par-m16,2,200,16,118,vote,0.0844928468577563,par,3.0,164.8512560075331,163.94000403402242,True,False,0.0055584479144064,0.98,0.915,0.6873322809141142,345.0
K2-par-m16,2,200,16,118,vote+pol,0.0846170058939606,par,3.0,164.8512560075331,163.94000403402242,True,False,0.0055584479144064,0.98,0.915,0.6873322809141142,345.0
K2-par-m16,2,200,16,118,param+pol,0.0954954139888286,par,3.0,163.9400040340244,163.94000403402242,True,True,1.2212453270876722e-14,1.0,0.925,0.7211008343626681,345.0
K2-par-m16,2,200,16,118,bestB,0.0749785890802741,par,3.0,163.9400040340244,163.94000403402242,True,True,1.2212453270876722e-14,1.0,0.925,0.7211008343626681,345.0
K2-par-m16,2,200,16,118,bestB+pol,0.0750996561255306,par,3.0,163.9400040340244,163.94000403402242,True,True,1.2212453270876722e-14,1.0,0.925,0.7211008343626681,345.0
K2-par-m16,2,200,16,118,local-vote+pol,0.0419883849099278,par,3.0,163.9400040340244,163.94000403402242,True,True,1.2212453270876722e-14,1.0,0.925,0.7211008343626681,345.0
K2-par-m16,2,200,16,118,ms-vote+pol,0.079314931994304,par,3.0,163.9400040340244,163.94000403402242,True,True,1.2212453270876722e-14,1.0,0.925,0.7211008343626681,345.0
K2-par-m16,2,200,16,118,HA10,0.0015025348402559,par,3.0,163.9400040340244,163.94000403402242,True,True,1.2212453270876722e-14,1.0,0.925,0.7211008343626681,345.0
K2-par-m16,2,200,16,118,HA10-part,0.0008657199796289,par,3.0,163.9400040340244,163.94000403402242,True,True,1.2212453270876722e-14,1.0,0.925,0.7211008343626681,345.0
K2-par-m16,2,200,16,118,HA-tm,0.0847388161346316,par,3.0,163.9400040340244,163.94000403402242,True,True,1.2212453270876722e-14,1.0,0.925,0.7211008343626681,345.0
K2-par-m16,2,200,16,118,emEM10,0.0078670890070497,par,3.0,166.9147482767583,163.94000403402242,True,False,0.0181453224932124,0.965,0.92,0.7041191804321091,345.0
K2-par-m8,2,200,8,17,vote,0.0293324880767613,par,3.0,170.95286825386768,166.1310759082807,True,False,0.0290240240678933,0.965,0.92,0.7041220255843622,123.0
K2-par-m8,2,200,8,17,vote+pol,0.0294716509524732,par,3.0,166.14120622887617,166.1310759082807,True,False,6.0977878702628274e-05,0.995,0.91,0.6707485674680894,123.0
K2-par-m8,2,200,8,17,param+pol,0.0292222949210554,par,3.0,166.13107590828088,166.1310759082807,True,True,1.1102230246251563e-15,1.0,0.905,0.6543669926273349,123.0
K2-par-m8,2,200,8,17,bestB,0.0248092939145863,par,3.0,166.73276115518777,166.1310759082807,True,False,0.0036217501368571,0.98,0.905,0.6543669926273349,123.0
K2-par-m8,2,200,8,17,bestB+pol,0.0249359288718551,par,3.0,166.14120622887617,166.1310759082807,True,False,6.0977878702628274e-05,0.995,0.91,0.6707485674680894,123.0
K2-par-m8,2,200,8,17,local-vote+pol,0.049865593900904,par,3.0,166.14120622887617,166.1310759082807,True,False,6.0977878702628274e-05,0.995,0.91,0.6707485674680894,123.0
K2-par-m8,2,200,8,17,ms-vote+pol,0.0854487621691078,par,3.0,166.13107590828088,166.1310759082807,True,True,1.1102230246251563e-15,1.0,0.905,0.6543669926273349,123.0
K2-par-m8,2,200,8,17,HA10,0.0014850099105387,par,3.0,166.13107590828088,166.1310759082807,True,True,1.1102230246251563e-15,1.0,0.905,0.6543669926273349,123.0
K2-par-m8,2,200,8,17,HA10-part,0.0007591422181576,par,3.0,166.13107590828088,166.1310759082807,True,True,1.1102230246251563e-15,1.0,0.905,0.6543669926273349,123.0
K2-par-m8,2,200,8,17,HA-tm,0.0295117150526493,par,3.0,166.13107590828088,166.1310759082807,True,True,1.1102230246251563e-15,1.0,0.905,0.6543669926273349,123.0
K2-par-m8,2,200,8,17,emEM10,0.0138432779349386,par,3.0,166.13107590828088,166.1310759082807,True,True,1.1102230246251563e-15,1.0,0.905,0.6543669926273349,123.0
K2-par-d2,2,200,8,84,vote,0.0332429530099034,par,2.0,137.70729423659577,131.19777292576396,True,False,0.04961609610946,0.955,0.815,0.3938841257919784,139.0
K2-par-d2,2,200,8,84,vote+pol,0.0333821149542927,par,2.0,131.19777292576367,131.19777292576396,True,True,-2.220446049250313e-15,1.0,0.84,0.4596899568707107,139.0
K2-par-d2,2,200,8,84,param+pol,0.0325789668131619,par,2.0,131.19777292576367,131.19777292576396,True,True,-2.220446049250313e-15,1.0,0.84,0.4596899568707107,139.0
K2-par-d2,2,200,8,84,bestB,0.0257814491633325,par,2.0,131.19777292576367,131.19777292576396,True,True,-2.220446049250313e-15,1.0,0.84,0.4596899568707107,139.0
K2-par-d2,2,200,8,84,bestB+pol,0.0258989692665636,par,2.0,131.19777292576367,131.19777292576396,True,True,-2.220446049250313e-15,1.0,0.84,0.4596899568707107,139.0
K2-par-d2,2,200,8,84,local-vote+pol,0.051833861041814,par,2.0,131.19777292576367,131.19777292576396,True,True,-2.220446049250313e-15,1.0,0.84,0.4596899568707107,139.0
K2-par-d2,2,200,8,84,ms-vote+pol,0.1004578690044581,par,2.0,131.19777292576367,131.19777292576396,True,True,-2.220446049250313e-15,1.0,0.84,0.4596899568707107,139.0
K2-par-d2,2,200,8,84,HA10,0.0015584270004183,par,2.0,131.19777292576367,131.19777292576396,True,True,-2.220446049250313e-15,1.0,0.84,0.4596899568707107,139.0
K2-par-d2,2,200,8,84,HA10-part,0.0007210411131381,par,2.0,131.19777292576367,131.19777292576396,True,True,-2.220446049250313e-15,1.0,0.84,0.4596899568707107,139.0
K2-par-d2,2,200,8,84,HA-tm,0.0334671020973473,par,2.0,131.19777292576367,131.19777292576396,True,True,-2.220446049250313e-15,1.0,0.84,0.4596899568707107,139.0
K2-par-d2,2,200,8,84,emEM10,0.0089328840840607,par,2.0,324.0583890338742,131.19777292576396,True,False,1.4699991608640888,0.55,0.58,0.0231678745383581,139.0
K2-cross-t3,2,200,8,66,vote,0.0335325731430202,cross,9.0,149.03498837684117,148.58856522196697,True,False,0.0030044246958527,0.975,0.93,0.73814037338722,144.0
K2-cross-t3,2,200,8,66,vote+pol,0.0336757411714643,cross,9.0,148.58856522196913,148.58856522196697,True,True,1.4432899320127035e-14,1.0,0.905,0.6542934103255612,144.0
K2-cross-t3,2,200,8,66,param+pol,0.0341134450864046,cross,9.0,148.58856522196913,148.58856522196697,True,True,1.4432899320127035e-14,1.0,0.905,0.6542934103255612,144.0
K2-cross-t3,2,200,8,66,bestB,0.0296076938975602,cross,9.0,148.58856522196913,148.58856522196697,True,True,1.4432899320127035e-14,1.0,0.905,0.6542934103255612,144.0
K2-cross-t3,2,200,8,66,bestB+pol,0.0297442490700632,cross,9.0,148.58856522196913,148.58856522196697,True,True,1.4432899320127035e-14,1.0,0.905,0.6542934103255612,144.0
K2-cross-t3,2,200,8,66,local-vote+pol,0.0572119138669222,cross,9.0,148.58856522196913,148.58856522196697,True,True,1.4432899320127035e-14,1.0,0.905,0.6542934103255612,144.0
K2-cross-t3,2,200,8,66,ms-vote+pol,0.0981781538575887,cross,9.0,148.58856522196913,148.58856522196697,True,True,1.4432899320127035e-14,1.0,0.905,0.6542934103255612,144.0
K2-cross-t3,2,200,8,66,HA10,0.0014253000263124,cross,9.0,148.58856522196913,148.58856522196697,True,True,1.4432899320127035e-14,1.0,0.905,0.6542934103255612,144.0
K2-cross-t3,2,200,8,66,HA10-part,0.0007482338696718,cross,9.0,148.58856522196913,148.58856522196697,True,True,1.4432899320127035e-14,1.0,0.905,0.6542934103255612,144.0
K2-cross-t3,2,200,8,66,HA-tm,0.0338690991047769,cross,9.0,148.58856522196913,148.58856522196697,True,True,1.4432899320127035e-14,1.0,0.905,0.6542934103255612,144.0
K2-cross-t3,2,200,8,66,emEM10,0.004228871082887,cross,9.0,150.13171929835107,148.58856522196697,True,False,0.0103854160922738,0.965,0.94,0.7730959768780118,144.0
K2-cross-d6,2,200,8,168,vote,0.0308331199921667,cross,6.0,138.70179462685718,134.30038103895237,True,False,0.0327729046921188,0.93,0.86,0.5159752011531861,132.0
K2-cross-d6,2,200,8,168,vote+pol,0.0309809350874274,cross,6.0,134.30038103895265,134.30038103895237,True,True,2.220446049250313e-15,1.0,0.91,0.6707415001176126,132.0
K2-cross-d6,2,200,8,168,param+pol,0.0306112170219421,cross,6.0,134.30038103895265,134.30038103895237,True,True,2.220446049250313e-15,1.0,0.91,0.6707415001176126,132.0
K2-cross-d6,2,200,8,168,bestB,0.0260611521080136,cross,6.0,134.93801532420605,134.30038103895237,True,False,0.0047478218626106,0.96,0.87,0.5453267755346578,132.0
K2-cross-d6,2,200,8,168,bestB+pol,0.0261893582064658,cross,6.0,134.30038103895265,134.30038103895237,True,True,2.220446049250313e-15,1.0,0.91,0.6707415001176126,132.0
