geom,m,solver,rep,n,B,F_hat,t_rep,draws_per_rep,p_zhat,p_basin,frac_Q_below_half,n_Q_below_half,min_Q,mean_Q,q10,vote_agree_zhat,vote_equals_zhat,vote_gap,votepol_equals_zhat,votepol_gap,plural_ne_zstar,zhat_ne_zstar,acc0_zhat,acc0_vote,acc0_bayes,auc_vote_share,auc_plugin,n_zhat_wrong,corr_Q_margin,n_margin_0.05,n_margin_0.1,n_margin_0.2,batch_var_ratio,batch_var_ratio_n
cross,8,exact,23,200,2000,173.6585074002985,0.0003126969430287,1.229,0.0005,0.4166666666666667,0.0,0,0.5005,0.797825,0.59705,1.0,True,-6.661338147750939e-16,True,-6.661338147750939e-16,0.01,0.01,0.88,0.88,0.89,0.9384469696969696,0.9327651515151516,24,0.6346925007633348,189,179,165,1.0390327169171192,200
cross,8,exact,24,200,2000,167.28285960916958,0.0003143811129438,1.261,0.001,0.43,0.025,5,0.446,0.7696975,0.59335,0.975,False,0.0028622742336428,False,3.079899048752388e-05,0.015,0.01,0.92,0.915,0.92,0.9201766304347826,0.9242527173913044,16,0.6067796454867026,190,177,151,0.9818909781045732,200
cross,8,exact,25,200,2000,142.68077171813957,0.0003075760694651,1.2345,0.0025,0.8233333333333334,0.015,3,0.4635,0.8207800000000001,0.608,0.985,False,0.0017295013277116,True,1.5543122344752194e-15,0.02,0.015,0.915,0.91,0.91,0.9185149469623916,0.9083895853423336,17,0.6564981941487888,191,183,166,0.8487760018028949,200
cross,8,exact,26,200,2000,185.74989867781687,0.0003111749070464,1.284,0.004,0.41,0.01,2,0.479,0.8072450000000001,0.6303500000000001,0.99,False,0.0012726673752248,True,4.884981308350689e-15,0.005,0.005,0.92,0.91,0.915,0.9259510869565216,0.9317255434782608,16,0.6093354106397016,189,184,168,0.9993178014674208,200
cross,8,exact,27,200,2000,188.928664255594,0.0003105369730134,1.2465,0.0,0.2033333333333333,0.035,7,0.4385,0.773695,0.5738,0.965,False,0.0011349087546193,False,0.0008735317627821,0.02,0.045,0.925,0.91,0.915,0.9203603603603604,0.9131531531531532,15,0.6728550606572173,182,176,158,1.1172558685511644,200
cross,8,exact,28,200,2000,170.66608511347772,0.0003134134932533,1.2795,0.0015,0.8266666666666667,0.01,2,0.457,0.8066925,0.65925,0.985,False,0.0054511755929671,True,-5.3290705182007506e-15,0.03,0.02,0.905,0.89,0.905,0.8738005234079674,0.9040418726373946,19,0.6728223096036087,190,186,167,0.9344442495422132,185
cross,8,exact,29,200,2000,175.44739130961025,0.0003096376291852,1.2685,0.0005,0.8166666666666667,0.025,5,0.3965,0.794405,0.6195,0.975,False,0.0051197824152111,True,4.440892098500626e-15,0.02,0.005,0.91,0.915,0.905,0.9073565323565324,0.8986568986568987,18,0.6729576876526268,193,188,159,0.8378092686662569,200
cross,8,exact,30,200,2000,168.43666997857804,0.0003043476521736,1.27,0.0,0.8266666666666667,0.015,3,0.468,0.8027449999999999,0.6163500000000001,0.985,False,0.0007713422530175,True,2.664535259100376e-15,0.005,0.01,0.895,0.9,0.895,0.9185953711093376,0.9257781324820432,21,0.6071918617694682,190,182,164,0.8490739535265754,184
cross,8,exact,31,200,2000,192.1709971650397,0.0003032420879559,1.2595,0.002,0.82,0.005,1,0.4965,0.8084375,0.63025,0.995,False,0.0002060660304918,True,7.771561172376096e-15,0.005,0.0,0.93,0.925,0.93,0.9162826420890936,0.9216589861751152,14,0.6745447161830582,194,187,165,1.1102244563054224,200
cross,8,exact,32,200,2000,168.39376620250096,0.0003137118080959,1.271,0.0015,0.8066666666666666,0.0,0,0.511,0.79927,0.6169,1.0,True,8.881784197001252e-15,True,8.881784197001252e-15,0.015,0.015,0.865,0.865,0.855,0.8895311496467566,0.9323485335046028,27,0.6298918889978814,192,183,169,0.8968061354181033,190
cross,8,exact,33,200,2000,164.97567223500664,0.0003046110074962,1.218,0.003,0.8033333333333333,0.0,0,0.5015,0.8046825000000001,0.6166,1.0,True,7.549516567451064e-15,True,7.549516567451064e-15,0.0,0.0,0.88,0.88,0.88,0.9255445075757576,0.9405776515151516,24,0.6953507927875647,190,183,162,1.078943961810232,200
cross,8,exact,34,200,2000,189.7398960099025,0.0003079616811595,1.244,0.0,0.33,0.02,4,0.4555,0.7804075,0.5696,0.98,False,0.001925367439888,False,8.571854742012164e-06,0.04,0.04,0.89,0.87,0.9,0.9080694586312564,0.9141981613891726,22,0.685794753365393,184,171,158,1.0525871756872736,200
cross,8,exact,35,200,2000,172.4692659537293,0.0003008375742124,1.2205,0.0145,0.8033333333333333,0.0,0,0.505,0.8236199999999999,0.6831,1.0,True,3.996802888650564e-15,True,3.996802888650564e-15,0.0,0.0,0.955,0.955,0.955,0.9144851657940664,0.9109947643979056,9,0.6898370163303174,198,192,178,0.9818995310214844,200
cross,8,exact,36,200,2000,185.07979080452264,0.0003165161679162,1.2775,0.0,0.82,0.045,9,0.4295,0.788445,0.5997500000000001,0.955,False,0.0109141375687362,True,1.3544720900426911e-14,0.04,0.015,0.92,0.895,0.925,0.8206521739130435,0.9191576086956522,16,0.5495648013698676,185,180,163,0.9821964457510414,200
cross,8,exact,37,200,2000,155.2008983701129,0.0003126711144427,1.2305,0.0005,0.83,0.015,3,0.475,0.8046975000000001,0.6190500000000001,0.985,False,0.0012554133257762,True,-7.327471962526033e-15,0.02,0.005,0.925,0.92,0.93,0.9293693693693694,0.9236036036036036,15,0.6848232548952863,190,184,165,1.0356893748634992,200
cross,8,exact,38,200,2000,177.83811865245093,0.0003124110664665,1.24,0.0005,0.3233333333333333,0.02,4,0.488,0.7886525,0.5821000000000001,0.98,False,0.0032762783299946,True,7.105427357601002e-15,0.035,0.045,0.885,0.875,0.89,0.9322033898305084,0.9466961434536968,23,0.6519387122642211,186,175,159,0.7859617091172524,200
cross,8,exact,39,200,2000,136.56994182046208,0.000307658173913,1.217,0.002,0.8533333333333334,0.005,1,0.489,0.8314874999999999,0.6642,0.995,False,0.0002254306927587,True,-1.6653345369377348e-14,0.02,0.015,0.89,0.885,0.905,0.9433094994892748,0.9491828396322778,22,0.654563065202648,194,191,175,0.9219442567629044,200
cross,8,exact,40,200,2000,166.89438678618956,0.0003043777876061,1.255,0.0005,0.8366666666666667,0.015,3,0.459,0.7969399999999999,0.6017,0.985,False,0.0031187185821681,True,-8.881784197001252e-15,0.01,0.005,0.91,0.895,0.905,0.8971306471306472,0.9044566544566544,18,0.7001584138868137,193,180,156,1.1568554045620263,200
cross,8,exact,41,200,2000,165.26141683531955,0.000310912025987,1.234,0.0005,0.7966666666666666,0.01,2,0.4985,0.7894575,0.5989000000000001,0.99,False,0.0013962885844154,True,1.3322676295501878e-15,0.015,0.005,0.89,0.88,0.885,0.910623084780388,0.9039836567926456,22,0.6853794774979685,189,179,160,0.9326870712991778,200
cross,8,exact,42,200,2000,155.21584246390864,0.0003197451879059,1.275,0.0,0.8266666666666667,0.035,7,0.4445,0.8011275000000001,0.57745,0.965,False,0.0023764085849276,True,1.8207657603852567e-14,0.025,0.01,0.875,0.89,0.875,0.9008,0.9158857142857144,25,0.6515210113528928,189,177,161,0.9727820945630627,200
cross,8,exact,43,200,2000,167.5236967148603,0.0003079281379313,1.2375,0.0015,0.5566666666666666,0.01,2,0.4595,0.8070875,0.62595,0.99,False,0.0004294598411545,True,5.3290705182007506e-15,0.01,0.0,0.915,0.905,0.915,0.9421407907425264,0.9498553519768564,17,0.6729026749828949,192,185,169,1.2555486493315433,200
cross,8,exact,44,200,2000,172.43109740265072,0.000308291934533,1.2265,0.0,0.4666666666666667,0.005,1,0.461,0.802235,0.59345,0.995,False,0.0003117536209791,True,-6.661338147750939e-16,0.005,0.01,0.92,0.925,0.93,0.9286684782608696,0.9317255434782608,16,0.6614106126325111,189,179,166,1.0624355404110883,200
cross,8,exact,45,200,2000,178.93368395222035,0.0003034407546224,1.243,0.0225,0.7966666666666666,0.02,4,0.468,0.8110750000000002,0.6672,0.98,False,0.0045625381913925,True,-1.021405182655144e-14,0.01,0.01,0.92,0.91,0.91,0.8940217391304348,0.9324048913043478,16,0.511399018847158,194,188,172,0.9099976309802577,183
cross,8,exact,46,200,2000,165.0065971491024,0.0003051493428285,1.244,0.003,0.8233333333333334,0.01,2,0.495,0.8086424999999999,0.64265,0.99,False,0.0008871976474149,True,1.3322676295501878e-15,0.025,0.035,0.895,0.895,0.895,0.9087523277467412,0.934291034849694,21,0.6233738245126893,187,182,172,1.0318531060998144,192
cross,8,exact,47,200,2000,136.25760514594174,0.0003133182228883,1.3125,0.0015,0.8733333333333333,0.01,2,0.4895,0.8160625,0.6399,0.99,False,0.0006090074101425,True,1.7763568394002505e-15,0.005,0.005,0.93,0.92,0.925,0.925115207373272,0.923963133640553,14,0.6687077052812204,192,186,169,1.0041222249991375,200
cross,8,exact,48,200,2000,193.1129296330296,0.0003029220134935,1.2395,0.0015,0.3833333333333333,0.02,4,0.448,0.784395,0.6225,0.98,False,0.0013310794141283,False,0.0001980769949838,0.04,0.02,0.925,0.915,0.915,0.9001801801801802,0.9156756756756756,15,0.6276378336682656,184,181,163,1.040897404352774,200
cross,8,exact,49,200,2000,176.52787933847003,0.0003101979335334,1.2625,0.0025,0.8266666666666667,0.0,0,0.503,0.8244849999999999,0.652,1.0,True,-6.661338147750939e-16,True,-6.661338147750939e-16,0.01,0.01,0.925,0.925,0.935,0.948108108108108,0.96,15,0.5704762352399741,194,186,176,1.0517418537878331,200
cross,12,exact,0,200,2000,204.65502518922983,0.0003804471129435,1.0165,0.002,0.3666666666666666,0.02,4,0.4705,0.8508600000000002,0.6972,0.98,False,0.0024530401553934,False,2.343790606040841e-07,0.015,0.005,0.9,0.89,0.895,0.8627777777777778,0.8947222222222222,20,0.5571906693966073,195,188,179,0.9062607941661114,200
cross,12,exact,1,200,2000,168.7247397475702,0.0003800484872563,1.015,0.014,0.8766666666666667,0.005,1,0.4975,0.8810675,0.7432500000000001,0.995,False,0.0004107905438808,True,-1.3322676295501878e-15,0.0,0.005,0.93,0.935,0.935,0.9304915514592934,0.947388632872504,14,0.521186780756103,198,192,186,0.8733418720599953,200
cross,12,exact,2,200,2000,159.47989091457998,0.0003782339430284,1.016,0.0005,0.6666666666666666,0.01,2,0.4595,0.8694775,0.63695,0.99,False,0.0007712335839451,False,0.0001030029828725,0.01,0.02,0.915,0.905,0.905,0.9342655094824815,0.935390549662488,17,0.5317983795315866,192,184,174,0.9184692705325408,188
cross,12,exact,3,200,2000,175.59363745064502,0.0003795620634681,1.021,0.002,0.49,0.015,3,0.4655,0.8678,0.7623,0.985,False,0.0007665808176984,False,2.200584927614102e-06,0.035,0.03,0.93,0.935,0.92,0.8145161290322581,0.913978494623656,14,0.5402947861076969,193,186,183,0.8519341614731721,140
cross,12,exact,4,200,2000,168.3983472761413,0.0003794824642677,1.0205,0.007,0.8766666666666667,0.005,1,0.491,0.8660499999999999,0.67115,0.995,False,0.0010126886282022,True,-8.770761894538737e-15,0.015,0.01,0.92,0.915,0.91,0.8792459239130435,0.9235733695652174,16,0.5587920524678092,193,187,173,1.070178284434906,147
cross,12,exact,5,200,2000,150.2824306650126,0.0003886710844577,1.0325,0.0045,0.9233333333333332,0.005,1,0.475,0.891815,0.6692,0.995,False,1.5577007237865814e-05,True,1.2212453270876722e-14,0.035,0.03,0.91,0.915,0.91,0.8411172161172161,0.912087912087912,18,0.5232142698666007,193,186,177,0.9715331847030686,122
cross,12,exact,6,200,2000,162.43707778140697,0.000387171185907,1.02,0.007,0.9,0.01,2,0.48,0.8734025000000001,0.6933,0.99,False,0.0004890028473243,True,-2.1094237467877974e-15,0.005,0.015,0.9,0.91,0.915,0.9433333333333334,0.9486111111111112,20,0.5617735130178088,196,189,179,0.9516092413994583,170
cross,12,exact,7,200,2000,181.2799694574045,0.0003967418675662,1.032,0.0,0.4966666666666666,0.02,4,0.445,0.8478225,0.65675,0.98,False,0.0022038703765672,False,0.0018128925197125,0.025,0.005,0.935,0.925,0.94,0.9226655697243932,0.9243109831345124,13,0.5708364881646096,191,185,175,0.8604080140472905,200
cross,12,exact,8,200,2000,163.15805399003364,0.0003814613753126,1.028,0.0035,0.9233333333333332,0.005,1,0.476,0.89005,0.7151500000000001,0.995,False,2.217649164437674e-05,True,3.552713678800501e-15,0.0,0.005,0.94,0.945,0.945,0.8905141843971631,0.9242021276595744,12,0.5110899597248187,193,190,180,1.3625637120630103,138
cross,12,exact,9,200,2000,167.7987233246606,0.0003877800129933,1.021,0.0015,0.3633333333333333,0.025,5,0.4755,0.880665,0.72845,0.975,False,0.0070481988121213,False,6.732259572039823e-06,0.035,0.02,0.915,0.9,0.905,0.9159434265509484,0.9234972677595628,17,0.5270857579716728,190,189,182,1.0759500788973433,175
cross,12,exact,10,200,2000,152.63953640467787,0.0003866589930035,1.0235,0.0055,0.5733333333333334,0.0,0,0.5115,0.8750950000000001,0.67135,1.0,True,3.774758283725532e-15,True,3.774758283725532e-15,0.005,0.005,0.9,0.9,0.895,0.9048611111111112,0.925,20,0.5584397895914953,196,190,173,1.0547425574714395,168
cross,12,exact,11,200,2000,174.26822961055825,0.000380876551724,1.0275,0.0035,0.8533333333333334,0.03,6,0.428,0.8667050000000001,0.7063,0.97,False,0.0032625508059411,True,5.3290705182007506e-15,0.03,0.0,0.905,0.905,0.905,0.8813608607153243,0.935446350683338,19,0.5311922553109725,193,189,180,0.8972518230976618,200
cross,12,exact,12,200,2000,184.43736195865824,0.0003948383513241,1.0195,0.0035,0.8733333333333333,0.005,1,0.487,0.8853099999999999,0.7503000000000001,0.995,False,0.0005311031473784,True,-6.217248937900877e-15,0.005,0.0,0.91,0.915,0.91,0.9468864468864469,0.9554334554334556,18,0.5352276022018226,195,192,185,0.8623221677645138,153
cross,12,exact,13,200,2000,142.66636642488038,0.0004012868065965,1.025,0.001,0.9233333333333332,0.005,1,0.4895,0.882905,0.6785,0.995,False,1.7457145128130236e-05,True,1.5543122344752194e-15,0.0,0.005,0.905,0.91,0.9,0.9200348938644954,0.92177958708927,19,0.5270116058114767,193,188,178,1.1663217637817442,131
cross,12,exact,14,200,2000,152.95088662885755,0.0004005407701146,1.0285,0.0005,0.9266666666666666,0.02,4,0.4465,0.8933025000000001,0.70125,0.98,False,0.0020877383009698,True,-1.63202784619898e-14,0.03,0.03,0.95,0.95,0.95,0.9573684210526316,0.9678947368421053,10,0.5100939705237727,193,189,180,1.0219000357509622,136
cross,12,exact,15,200,2000,165.76698330863564,0.0004049132648679,1.0315,0.0085,0.4633333333333333,0.02,4,0.4745,0.86774,0.66,0.98,False,0.0019015549584804,False,0.0002093126066957,0.01,0.01,0.895,0.885,0.9,0.9324288374567704,0.942537909018356,21,0.5837698312230784,189,185,172,0.9757843332107928,191
cross,12,exact,16,200,2000,166.18882019522243,0.0003956724937531,1.0265,0.0005,0.57,0.015,3,0.4685,0.86993,0.6813,0.985,False,0.004792266292213,True,6.217248937900877e-15,0.02,0.005,0.93,0.935,0.935,0.8817204301075269,0.9197388632872504,14,0.5658224089495936,189,184,177,0.8571264963227946,133
cross,12,exact,17,200,2000,141.8548383003847,0.0003801994002994,1.0225,0.007,0.9266666666666666,0.005,1,0.4865,0.9130125,0.8079000000000001,0.995,False,0.0003222846087949,True,4.884981308350689e-15,0.005,0.0,0.93,0.935,0.93,0.9166666666666666,0.9189708141321044,14,0.4959520172956436,197,193,187,1.0390272215196632,121
cross,12,exact,18,200,2000,175.41168235454268,0.0003884121564218,1.0225,0.001,0.3833333333333333,0.01,2,0.485,0.8698475000000001,0.6628000000000001,0.99,False,0.0013395794919128,False,0.001147510632691,0.04,0.05,0.91,0.91,0.9,0.8302808302808303,0.9035409035409036,18,0.5314210009247049,194,188,177,0.9254530465515344,132
cross,12,exact,19,200,2000,180.9898837432073,0.0003931071634182,1.027,0.004,0.8866666666666667,0.015,3,0.4395,0.8549499999999999,0.72205,0.985,False,0.0015489382664166,True,6.217248937900877e-15,0.015,0.01,0.92,0.915,0.92,0.8829823369565217,0.9014945652173914,16,0.536194061106431,194,190,185,1.1121842682870513,200
cross,12,exact,20,200,2000,163.3317277789373,0.000378894185407,1.0245,0.0135,0.8833333333333333,0.015,3,0.444,0.8726600000000001,0.6975,0.985,False,0.0035404873057729,True,-4.884981308350689e-15,0.015,0.0,0.905,0.92,0.905,0.9312300087234662,0.9601628380343123,19,0.5621627510929265,193,188,179,1.0465413823343468,134
cross,12,exact,21,200,2000,170.56956845315665,0.000379990673663,1.0165,0.012,0.8633333333333333,0.0,0,0.5235,0.871375,0.7078,1.0,True,2.664535259100376e-15,True,2.664535259100376e-15,0.01,0.01,0.91,0.91,0.92,0.8569902319902319,0.8977411477411478,18,0.5309516587124652,198,192,181,0.949209776592786,200
cross,12,exact,22,200,2000,203.99856609090511,0.000402430472764,1.0195,0.005,0.88,0.0,0,0.5015,0.8785124999999999,0.7442000000000001,1.0,True,1.7763568394002505e-15,True,1.7763568394002505e-15,0.005,0.005,0.92,0.92,0.925,0.9459918478260868,0.9568614130434784,16,0.4697692122932603,194,189,184,1.070393557183678,200
cross,12,exact,23,200,2000,173.6585074002985,0.0003888933988005,1.0225,0.0015,0.44,0.01,2,0.457,0.8744575,0.68305,0.99,False,0.000859800964063,False,5.833695475598866e-05,0.0,0.01,0.88,0.89,0.89,0.89453125,0.9327651515151516,24,0.5432527834077406,195,190,178,1.0707953728318718,143
cross,12,exact,24,200,2000,167.28285960916958,0.0003854573403301,1.02,0.003,0.5233333333333333,0.01,2,0.412,0.848735,0.6314500000000001,0.99,False,0.0003941895078709,True,-1.4321877017664523e-14,0.02,0.01,0.92,0.92,0.92,0.9106657608695652,0.9242527173913044,16,0.5886166837517363,193,184,170,0.8681508904492763,171
cross,12,exact,25,200,2000,142.68077171813957,0.0003767120884555,1.024,0.009,0.8866666666666667,0.005,1,0.4675,0.8920124999999999,0.6802,0.995,False,0.0002398850592126,True,1.5543122344752194e-15,0.01,0.015,0.915,0.91,0.91,0.91722918675667,0.9083895853423336,17,0.5568448671439177,194,190,175,1.03209744682021,138
cross,12,exact,26,200,2000,185.74989867781687,0.0003904004787605,1.0245,0.006,0.48,0.015,3,0.468,0.8863800000000001,0.7060000000000001,0.985,False,0.0006773348462474,True,4.884981308350689e-15,0.01,0.005,0.92,0.925,0.915,0.9266304347826086,0.9317255434782608,16,0.5152374859379869,191,187,181,0.983001243212506,168
cross,12,exact,27,200,2000,188.928664255594,0.000394084908046,1.025,0.0025,0.21,0.03,6,0.4495,0.8473700000000001,0.64795,0.97,False,0.0008735317627821,False,0.0008735317627821,0.025,0.045,0.925,0.905,0.915,0.906126126126126,0.9131531531531532,15,0.5522972172286722,189,183,173,1.0879111970492774,186
cross,12,exact,28,200,2000,170.66608511347772,0.0003791430079959,1.025,0.0,0.8866666666666667,0.015,3,0.4705,0.8792075,0.71975,0.985,False,0.0022713729459837,True,-5.3290705182007506e-15,0.035,0.02,0.905,0.9,0.905,0.860569933120093,0.9040418726373946,19,0.5727689263281549,191,189,183,1.171093193604514,151
cross,12,exact,29,200,2000,175.44739130961025,0.0004204186376811,1.0315,0.002,0.8933333333333333,0.02,4,0.394,0.8693575,0.69495,0.98,False,0.0036922184159129,True,4.440892098500626e-15,0.015,0.005,0.91,0.91,0.905,0.8966727716727717,0.8986568986568987,18,0.551012870876456,193,191,179,0.9718136564376754,200
cross,12,exact,30,200,2000,168.43666997857804,0.0003927999360321,1.024,0.0015,0.91,0.005,1,0.4605,0.8836475000000001,0.6957,0.995,False,4.6075152435154365e-05,True,2.664535259100376e-15,0.005,0.01,0.895,0.89,0.895,0.9179303006118648,0.9257781324820432,21,0.5377910224750395,195,187,178,0.8512674824410082,184
cross,12,exact,31,200,2000,192.1709971650397,0.0003931366316843,1.0315,0.009,0.8933333333333333,0.005,1,0.496,0.88597,0.70885,0.995,False,0.0002060660304918,True,7.771561172376096e-15,0.005,0.0,0.93,0.925,0.93,0.9151305683563749,0.9216589861751152,14,0.5683063230305597,196,193,182,1.104526956067905,173
cross,12,exact,32,200,2000,168.39376620250096,0.0003830898630685,1.025,0.004,0.86,0.005,1,0.494,0.8695174999999999,0.68135,0.995,False,0.0002952907692508,True,8.881784197001252e-15,0.02,0.015,0.865,0.87,0.855,0.889959323485335,0.9323485335046028,27,0.5476074701771136,193,190,177,1.0719442352286224,150
cross,12,exact,33,200,2000,164.97567223500664,0.0003821937171414,1.0145,0.003,0.88,0.005,1,0.481,0.8712049999999999,0.68425,0.995,False,0.0002042451234169,True,7.549516567451064e-15,0.005,0.0,0.88,0.875,0.88,0.90625,0.9405776515151516,24,0.5837761319270142,193,187,179,1.054082915421599,132
cross,12,exact,34,200,2000,189.7398960099025,0.0003882084982511,1.023,0.0,0.4233333333333333,0.015,3,0.456,0.85228,0.6129000000000001,0.985,False,0.0017962742687425,False,8.571854742012164e-06,0.035,0.04,0.89,0.875,0.9,0.8951736465781409,0.9141981613891726,22,0.5898613661272837,190,183,170,0.9044514981042168,179
cross,12,exact,35,200,2000,172.4692659537293,0.0003733384052972,1.019,0.0315,0.9166666666666666,0.0,0,0.507,0.89758,0.7881,1.0,True,3.996802888650564e-15,True,3.996802888650564e-15,0.0,0.0,0.955,0.955,0.955,0.9057591623036648,0.9109947643979056,9,0.5322157496695303,199,197,188,0.7611847125037271,153
cross,12,exact,36,200,2000,185.07979080452264,0.0003844654062969,1.0265,0.002,0.8866666666666667,0.015,3,0.4435,0.8679375,0.6543,0.985,False,0.0013817445193384,True,1.3544720900426911e-14,0.02,0.015,0.92,0.915,0.925,0.8877377717391305,0.9191576086956522,16,0.5344606667729758,192,186,174,0.959607871296708,168
cross,12,exact,37,200,2000,155.2008983701129,0.0003833332323837,1.017,0.0015,0.89,0.015,3,0.451,0.8819775,0.70135,0.985,False,0.0007463758313406,True,-7.327471962526033e-15,0.02,0.005,0.925,0.92,0.93,0.925045045045045,0.9236036036036036,15,0.5731088374012847,196,192,180,1.0101230172568514,179
cross,12,exact,38,200,2000,177.83811865245093,0.0003921808565714,1.0245,0.0015,0.3533333333333333,0.01,2,0.4445,0.862985,0.6164000000000001,0.99,False,0.0006536195656789,False,0.0003312668589894,0.035,0.045,0.885,0.895,0.89,0.9254482928027512,0.9466961434536968,23,0.5396697008053376,186,180,172,1.056166455324716,128
cross,12,exact,39,200,2000,136.56994182046208,0.0003818820959518,1.023,0.0065,0.9033333333333332,0.0,0,0.515,0.8946074999999999,0.7663,1.0,True,-1.6653345369377348e-14,True,-1.6653345369377348e-14,0.015,0.015,0.89,0.89,0.905,0.943564862104188,0.9491828396322778,22,0.5390962011089198,197,194,188,1.0593505217542225,177
cross,12,exact,40,200,2000,166.89438678618956,0.0003813753553223,1.0215,0.0045,0.9066666666666666,0.0,0,0.511,0.8761675,0.66785,1.0,True,-8.881784197001252e-15,True,-8.881784197001252e-15,0.005,0.005,0.91,0.91,0.905,0.9035409035409036,0.9044566544566544,18,0.6014855865800217,198,196,172,0.9728933358030476,152
cross,12,exact,41,200,2000,165.26141683531955,0.000382180007496,1.019,0.0015,0.9166666666666666,0.0,0,0.5065,0.8750875,0.6774000000000001,1.0,True,1.3322676295501878e-15,True,1.3322676295501878e-15,0.005,0.005,0.89,0.89,0.885,0.9074310520939736,0.9039836567926456,22,0.5939276151171542,194,187,177,1.027700817903718,136
cross,12,exact,42,200,2000,155.21584246390864,0.0003823307676163,1.03,0.0005,0.9333333333333332,0.02,4,0.4385,0.87208,0.6431,0.98,False,0.0009607255567116,True,1.8207657603852567e-14,0.01,0.01,0.875,0.885,0.875,0.9056,0.9158857142857144,25,0.5714862121370896,190,184,171,1.2368889209424796,148
cross,12,exact,43,200,2000,167.5236967148603,0.000382073407796,1.023,0.0,0.6333333333333333,0.005,1,0.484,0.8898900000000001,0.7313500000000001,0.995,False,0.0001548253956336,True,5.3290705182007506e-15,0.005,0.0,0.915,0.91,0.915,0.9447123111539698,0.9498553519768564,17,0.5240365462596384,194,191,184,1.0091091809958588,152
cross,12,exact,44,200,2000,172.43109740265072,0.0003789530569713,1.016,0.0025,0.5433333333333333,0.005,1,0.459,0.8739125,0.666,0.995,False,0.0003117536209791,True,-6.661338147750939e-16,0.005,0.01,0.92,0.925,0.93,0.9276494565217392,0.9317255434782608,16,0.5194427681988109,194,187,175,1.1063379031199534,167
cross,12,exact,45,200,2000,178.93368395222035,0.0003778967431284,1.024,0.049,0.9266666666666666,0.005,1,0.486,0.8977375000000001,0.7663,0.995,False,0.0002507359751062,True,-1.021405182655144e-14,0.005,0.01,0.92,0.915,0.91,0.9108355978260868,0.9324048913043478,16,0.5319283688289859,197,195,185,0.93677272429606,126
cross,12,exact,46,200,2000,165.0065971491024,0.0003809135507243,1.0295,0.008,0.9033333333333332,0.005,1,0.488,0.8838025,0.71055,0.995,False,0.0004286367099946,True,1.3322676295501878e-15,0.03,0.035,0.895,0.9,0.895,0.9459962756052142,0.934291034849694,21,0.4985132260589836,190,187,182,1.1864626030885124,191
cross,12,exact,47,200,2000,136.25760514594174,0.0003896142258869,1.0425,0.0065,0.94,0.01,2,0.4365,0.9021349999999998,0.7207,0.99,False,0.0006090074101425,True,1.7763568394002505e-15,0.005,0.005,0.93,0.92,0.925,0.919546850998464,0.923963133640553,14,0.5382305056233363,198,194,185,0.9609674062345408,106
cross,12,exact,48,200,2000,193.1129296330296,0.0003855947941029,1.0255,0.002,0.4666666666666667,0.01,2,0.4885,0.8483475,0.6473,0.99,False,0.0007153185016743,True,0.0,0.02,0.02,0.925,0.915,0.915,0.9201801801801802,0.9156756756756756,15,0.5427891999357377,190,188,172,1.0897932621541104,200
cross,12,exact,49,200,2000,176.52787933847003,0.0003932162013995,1.0215,0.004,0.9233333333333332,0.005,1,0.4935,0.9081175,0.7419,0.995,False,0.0001826340286223,True,-6.661338147750939e-16,0.015,0.01,0.925,0.92,0.935,0.94990990990991,0.96,15,0.5072325383338073,197,190,183,0.8865875100590024,110
cross,16,exact,0,200,2000,204.65502518922983,0.0006200013693151,1.001,0.0065,0.4066666666666667,0.005,1,0.4835,0.8916624999999999,0.7668,0.995,False,2.343790606040841e-07,False,2.343790606040841e-07,0.01,0.005,0.9,0.895,0.895,0.88,0.8947222222222222,20,0.5144468422208239,196,190,184,1.048869067625886,139
cross,16,exact,1,200,2000,168.7247397475702,0.0006032459765121,1.0015,0.0325,0.9433333333333334,0.0,0,0.508,0.9213275,0.80175,1.0,True,-1.3322676295501878e-15,True,-1.3322676295501878e-15,0.005,0.005,0.93,0.93,0.935,0.8571428571428571,0.947388632872504,14,0.4456366394562537,198,195,189,1.1912371158249797,116
cross,16,exact,2,200,2000,159.47989091457998,0.0006149634222886,1.001,0.0005,0.6633333333333333,0.005,1,0.468,0.9140675,0.7232500000000001,0.995,False,0.0001030029828725,False,0.0001030029828725,0.015,0.02,0.915,0.91,0.905,0.902282224365156,0.935390549662488,17,0.4771031212607585,194,190,180,0.8280005801055575,58
cross,16,exact,3,200,2000,175.59363745064502,0.0005882854372813,1.001,0.003,0.49,0.01,2,0.482,0.91289,0.84365,0.99,False,9.259548738138612e-05,False,2.200584927614102e-06,0.03,0.03,0.93,0.93,0.92,0.7928187403993856,0.913978494623656,14,0.4591518313087828,195,190,185,0.9138984069664235,118
cross,16,exact,4,200,2000,168.3983472761413,0.0006015708750623,1.001,0.0095,0.9233333333333332,0.01,2,0.4955,0.90492,0.7400500000000001,0.99,False,0.0010165030262818,True,-8.770761894538737e-15,0.02,0.01,0.92,0.91,0.91,0.9059103260869564,0.9235733695652174,16,0.5090950740741006,195,190,184,0.8781138354560749,68
