geom,m,solver,rep,B,gamma,n_margin,p_miss_emp,union_binom,union_hoeff,p_miss_all_emp
par,6,local,14,400,0.2,59,0.0,5.262160030798909e-17,2.2591944039258987e-14,1.0
par,6,local,14,1000,0.05,167,0.0,0.0030749694478942797,0.029468810599325823,1.0
par,6,local,14,1000,0.1,129,0.0,8.95150443371244e-11,2.4112473871439377e-09,1.0
par,6,local,14,1000,0.2,59,0.0,2.9607637685204887e-40,1.4199430484112184e-35,1.0
par,6,local,15,5,0.05,165,0.985,1.0,1.0,1.0
par,6,local,15,5,0.1,131,0.905,1.0,1.0,1.0
par,6,local,15,5,0.2,73,0.655,1.0,1.0,1.0
par,6,local,15,10,0.05,165,0.995,1.0,1.0,1.0
par,6,local,15,10,0.1,131,0.925,1.0,1.0,1.0
par,6,local,15,10,0.2,73,0.525,1.0,1.0,1.0
par,6,local,15,25,0.05,165,0.97,1.0,1.0,1.0
par,6,local,15,25,0.1,131,0.69,1.0,1.0,1.0
par,6,local,15,25,0.2,73,0.135,0.23961572621155316,1.0,1.0
par,6,local,15,50,0.05,165,0.855,1.0,1.0,1.0
par,6,local,15,50,0.1,131,0.33499999999999996,1.0,1.0,1.0
par,6,local,15,50,0.2,73,0.0050000000000000044,0.01313057579784122,0.190239912226835,1.0
par,6,local,15,100,0.05,165,0.505,1.0,1.0,1.0
par,6,local,15,100,0.1,131,0.07999999999999996,0.23320476321843236,1.0,1.0
par,6,local,15,100,0.2,73,0.0,6.0571512855265336e-05,0.001721910690405396,1.0
par,6,local,15,200,0.05,165,0.21499999999999997,0.55518678619745,1.0,1.0
par,6,local,15,200,0.1,131,0.0,0.012407997287279676,0.12029750030281165,1.0
par,6,local,15,200,0.2,73,0.0,2.805259533051895e-09,2.3631564706584085e-07,1.0
par,6,local,15,400,0.05,165,0.015000000000000013,0.07884390852301773,0.5565055922371891,1.0
par,6,local,15,400,0.1,131,0.0,7.760866975911805e-05,0.0010670306341942818,1.0
par,6,local,15,400,0.2,73,0.0,1.420187187862881e-17,7.904457208573715e-15,1.0
par,6,local,15,1000,0.05,165,0.0,0.0010315076787098668,0.010056337842758377,1.0
par,6,local,15,1000,0.1,131,0.0,1.1444351304776358e-10,2.9109281888210976e-09,1.0
par,6,local,15,1000,0.2,73,0.0,5.72955706507336e-42,6.16607717273557e-37,1.0
par,6,local,16,5,0.05,176,0.995,1.0,1.0,1.0
par,6,local,16,5,0.1,136,0.94,1.0,1.0,1.0
par,6,local,16,5,0.2,68,0.5549999999999999,1.0,1.0,1.0
par,6,local,16,10,0.05,176,0.995,1.0,1.0,1.0
par,6,local,16,10,0.1,136,0.92,1.0,1.0,1.0
par,6,local,16,10,0.2,68,0.47,1.0,1.0,1.0
par,6,local,16,25,0.05,176,0.9299999999999999,1.0,1.0,1.0
par,6,local,16,25,0.1,136,0.665,1.0,1.0,1.0
par,6,local,16,25,0.2,68,0.09499999999999997,0.19245084003963814,1.0,1.0
par,6,local,16,50,0.05,176,0.875,1.0,1.0,1.0
par,6,local,16,50,0.1,136,0.35,1.0,1.0,1.0
par,6,local,16,50,0.2,68,0.0,0.010138235562774819,0.1493175131914386,1.0
par,6,local,16,100,0.05,176,0.635,1.0,1.0,0.985
par,6,local,16,100,0.1,136,0.08999999999999997,0.27034853092764455,1.0,0.985
par,6,local,16,100,0.2,68,0.0,5.0811666617711476e-05,0.0013706424583330838,0.985
par,6,local,16,200,0.05,176,0.26,0.8808550902114431,1.0,1.0
par,6,local,16,200,0.1,136,0.0050000000000000044,0.015197505924070386,0.14507806502091355,1.0
par,6,local,16,200,0.2,68,0.0,3.515256190756883e-09,2.5001734205056676e-07,1.0
par,6,local,16,400,0.05,176,0.050000000000000044,0.14740481760940405,1.0,0.99
par,6,local,16,400,0.1,136,0.0,0.00010482660450108344,0.0014194234888829822,0.99
par,6,local,16,400,0.2,68,0.0,4.570521861987129e-17,1.802741655906659e-14,0.99
par,6,local,16,1000,0.05,176,0.0,0.0022511300442599304,0.021523315191141666,1.0
par,6,local,16,1000,0.1,136,0.0,1.6598279055575287e-10,4.240241066307571e-09,1.0
par,6,local,16,1000,0.2,68,0.0,4.401227388171908e-40,1.8731110698409242e-35,1.0
par,6,local,17,5,0.05,170,1.0,1.0,1.0,1.0
par,6,local,17,5,0.1,136,0.95,1.0,1.0,1.0
par,6,local,17,5,0.2,78,0.6799999999999999,1.0,1.0,1.0
par,6,local,17,10,0.05,170,0.985,1.0,1.0,1.0
par,6,local,17,10,0.1,136,0.92,1.0,1.0,1.0
par,6,local,17,10,0.2,78,0.5700000000000001,1.0,1.0,1.0
par,6,local,17,25,0.05,170,0.955,1.0,1.0,1.0
par,6,local,17,25,0.1,136,0.645,1.0,1.0,1.0
par,6,local,17,25,0.2,78,0.135,0.2914970576184194,1.0,1.0
par,6,local,17,50,0.05,170,0.91,1.0,1.0,1.0
par,6,local,17,50,0.1,136,0.39,1.0,1.0,1.0
par,6,local,17,50,0.2,78,0.010000000000000009,0.015767521114751777,0.2301587146806943,1.0
par,6,local,17,100,0.05,170,0.65,1.0,1.0,0.99
par,6,local,17,100,0.1,136,0.06999999999999995,0.24179708635367672,1.0,0.99
par,6,local,17,100,0.2,78,0.0,7.30578674499097e-05,0.0020607010023652875,0.99
par,6,local,17,200,0.05,170,0.31499999999999995,0.9491521585212956,1.0,0.995
par,6,local,17,200,0.1,136,0.0050000000000000044,0.014265376052989076,0.13510283858141356,0.995
par,6,local,17,200,0.2,78,0.0,3.861977351451077e-09,3.052286971927141e-07,0.995
par,6,local,17,400,0.05,170,0.030000000000000027,0.16605116940383316,1.0,1.0
par,6,local,17,400,0.1,136,0.0,9.847236844711388e-05,0.001341667035445443,1.0
par,6,local,17,400,0.2,78,0.0,3.1568065122718343e-17,1.4511721743076957e-14,1.0
par,6,local,17,1000,0.05,170,0.0,0.0025866827095706695,0.024777912806249632,1.0
par,6,local,17,1000,0.1,136,0.0,1.274061808836737e-10,3.3263939662571862e-09,1.0
par,6,local,17,1000,0.2,78,0.0,8.083890120240801e-41,5.003710249541888e-36,1.0
par,6,local,18,5,0.05,171,1.0,1.0,1.0,1.0
par,6,local,18,5,0.1,148,0.935,1.0,1.0,1.0
par,6,local,18,5,0.2,72,0.685,1.0,1.0,1.0
par,6,local,18,10,0.05,171,0.995,1.0,1.0,1.0
par,6,local,18,10,0.1,148,0.95,1.0,1.0,1.0
par,6,local,18,10,0.2,72,0.53,1.0,1.0,1.0
par,6,local,18,25,0.05,171,0.945,1.0,1.0,1.0
par,6,local,18,25,0.1,148,0.7150000000000001,1.0,1.0,1.0
par,6,local,18,25,0.2,72,0.10499999999999998,0.27059707938648947,1.0,1.0
par,6,local,18,50,0.05,171,0.88,1.0,1.0,1.0
par,6,local,18,50,0.1,148,0.49,1.0,1.0,1.0
par,6,local,18,50,0.2,72,0.020000000000000018,0.01708281656739652,0.22991069813601478,1.0
par,6,local,18,100,0.05,171,0.605,1.0,1.0,1.0
par,6,local,18,100,0.1,148,0.09499999999999997,0.3742202456418192,1.0,1.0
par,6,local,18,100,0.2,72,0.0,0.00010006592594916924,0.0025661330141490447,1.0
par,6,local,18,200,0.05,171,0.22999999999999998,0.5040893135973573,1.0,0.99
par,6,local,18,200,0.1,148,0.0050000000000000044,0.01891699092978929,0.186861700541198,0.99
par,6,local,18,200,0.2,72,0.0,7.30042398326015e-09,5.167406257420315e-07,0.99
par,6,local,18,400,0.05,171,0.04500000000000004,0.07171336136070948,0.5127723272856681,0.985
par,6,local,18,400,0.1,148,0.0,9.820464269490119e-05,0.0014013547758092168,0.985
par,6,local,18,400,0.2,72,0.0,9.085900747944855e-17,3.648916683669265e-14,0.985
par,6,local,18,1000,0.05,171,0.0,0.0007781806626112774,0.007762373337392804,0.99
par,6,local,18,1000,0.1,148,0.0,9.46221142290322e-11,2.4772928818585994e-09,0.99
par,6,local,18,1000,0.2,72,0.0,7.367433542659986e-40,3.281509813370147e-35,0.99
par,6,local,19,5,0.05,171,0.985,1.0,1.0,1.0
par,6,local,19,5,0.1,122,0.95,1.0,1.0,1.0
par,6,local,19,5,0.2,52,0.56,1.0,1.0,1.0
par,6,local,19,10,0.05,171,1.0,1.0,1.0,1.0
par,6,local,19,10,0.1,122,0.935,1.0,1.0,1.0
par,6,local,19,10,0.2,52,0.46499999999999997,1.0,1.0,1.0
par,6,local,19,25,0.05,171,0.955,1.0,1.0,1.0
par,6,local,19,25,0.1,122,0.78,1.0,1.0,1.0
par,6,local,19,25,0.2,52,0.09999999999999998,0.25727864354431856,1.0,1.0
par,6,local,19,50,0.05,171,0.88,1.0,1.0,1.0
par,6,local,19,50,0.1,122,0.405,1.0,1.0,1.0
par,6,local,19,50,0.2,52,0.015000000000000013,0.01685256403889974,0.22170208412751105,1.0
par,6,local,19,100,0.05,171,0.6699999999999999,1.0,1.0,0.995
par,6,local,19,100,0.1,122,0.07999999999999996,0.3336801172415715,1.0,0.995
par,6,local,19,100,0.2,52,0.0,0.00010794247992157074,0.0026800618562169112,0.995
par,6,local,19,200,0.05,171,0.255,0.9574775385504923,1.0,0.99
par,6,local,19,200,0.1,122,0.0,0.021038076112929918,0.19550336718406205,0.99
par,6,local,19,200,0.2,52,0.0,7.717829043509684e-09,5.62478174013342e-07,0.99
par,6,local,19,400,0.05,171,0.025000000000000022,0.14486193847454307,1.0,0.995
par,6,local,19,400,0.1,122,0.0,0.00016630832882831817,0.002214533985746434,0.995
par,6,local,19,400,0.2,52,0.0,6.696946437773178e-17,3.1179570978989265e-14,0.995
par,6,local,19,1000,0.05,171,0.0,0.0022063054071125884,0.02086752596101779,0.94
par,6,local,19,1000,0.1,122,0.0,2.6379173222025407e-10,6.808295628427534e-09,0.94
par,6,local,19,1000,0.2,52,0.0,1.3167730697959971e-40,8.722656058527753e-36,0.94
par,6,local,20,5,0.05,176,0.995,1.0,1.0,1.0
par,6,local,20,5,0.1,130,0.985,1.0,1.0,1.0
par,6,local,20,5,0.2,72,0.585,1.0,1.0,1.0
par,6,local,20,10,0.05,176,0.995,1.0,1.0,1.0
par,6,local,20,10,0.1,130,0.92,1.0,1.0,1.0
par,6,local,20,10,0.2,72,0.54,1.0,1.0,1.0
par,6,local,20,25,0.05,176,0.96,1.0,1.0,1.0
par,6,local,20,25,0.1,130,0.675,1.0,1.0,1.0
par,6,local,20,25,0.2,72,0.09499999999999997,0.32886966215354335,1.0,1.0
par,6,local,20,50,0.05,176,0.9,1.0,1.0,0.995
par,6,local,20,50,0.1,130,0.45999999999999996,1.0,1.0,0.995
par,6,local,20,50,0.2,72,0.020000000000000018,0.019789379110782393,0.27308544193492024,0.995
par,6,local,20,100,0.05,176,0.675,1.0,1.0,0.99
par,6,local,20,100,0.1,130,0.15500000000000003,0.2229098454805291,1.0,0.99
par,6,local,20,100,0.2,72,0.0,0.0001081963454080421,0.0028513741751645316,0.99
par,6,local,20,200,0.05,176,0.275,1.0,1.0,0.97
par,6,local,20,200,0.1,130,0.015000000000000013,0.012105367928216176,0.11592342807724704,0.97
par,6,local,20,200,0.2,72,0.0,7.115411798680291e-09,5.231931524472095e-07,0.97
par,6,local,20,400,0.05,176,0.050000000000000044,0.1475915521532341,1.0,0.955
par,6,local,20,400,0.1,130,0.0,8.670823202170839e-05,0.0011631053031123568,0.955
par,6,local,20,400,0.2,72,0.0,7.488104900031464e-17,3.173162932863125e-14,0.955
par,6,local,20,1000,0.05,176,0.0,0.0015259406242550636,0.014955318518409168,0.955
par,6,local,20,1000,0.1,130,0.0,1.4033700539191662e-10,3.5975879117178057e-09,0.955
par,6,local,20,1000,0.2,72,0.0,4.13576282325706e-40,2.0420843642026546e-35,0.955
par,6,local,21,5,0.05,153,0.985,1.0,1.0,1.0
par,6,local,21,5,0.1,127,0.935,1.0,1.0,1.0
par,6,local,21,5,0.2,81,0.62,1.0,1.0,1.0
par,6,local,21,10,0.05,153,0.995,1.0,1.0,1.0
par,6,local,21,10,0.1,127,0.945,1.0,1.0,1.0
par,6,local,21,10,0.2,81,0.615,1.0,1.0,1.0
par,6,local,21,25,0.05,153,0.9,1.0,1.0,1.0
par,6,local,21,25,0.1,127,0.675,1.0,1.0,1.0
par,6,local,21,25,0.2,81,0.09999999999999998,0.3299300189762098,1.0,1.0
par,6,local,21,50,0.05,153,0.775,1.0,1.0,1.0
par,6,local,21,50,0.1,127,0.39,1.0,1.0,1.0
par,6,local,21,50,0.2,81,0.0050000000000000044,0.02017575981722921,0.2749853891768269,1.0
par,6,local,21,100,0.05,153,0.585,1.0,1.0,0.995
par,6,local,21,100,0.1,127,0.135,0.19718723785058181,1.0,0.995
par,6,local,21,100,0.2,81,0.0,0.00012333558765253232,0.0030801003878320483,0.995
par,6,local,21,200,0.05,153,0.24,0.5910668413218179,1.0,1.0
par,6,local,21,200,0.1,127,0.0,0.011212818850127,0.1066097265267783,1.0
par,6,local,21,200,0.2,81,0.0,1.0438188258585278e-08,7.013690711291656e-07,1.0
par,6,local,21,400,0.05,153,0.030000000000000027,0.09751031079728045,0.6652448631066593,1.0
par,6,local,21,400,0.1,127,0.0,7.826571746466469e-05,0.0010623927146285904,1.0
par,6,local,21,400,0.2,81,0.0,1.48826680113179e-16,5.805239445100811e-14,1.0
par,6,local,21,1000,0.05,153,0.0,0.0016698120854572536,0.015756340800458818,1.0
par,6,local,21,1000,0.1,127,0.0,9.777575880761331e-11,2.5822998422936823e-09,1.0
par,6,local,21,1000,0.2,81,0.0,1.2011699172491366e-39,5.434736971008496e-35,1.0
par,6,local,22,5,0.05,167,0.98,1.0,1.0,1.0
par,6,local,22,5,0.1,132,0.94,1.0,1.0,1.0
par,6,local,22,5,0.2,76,0.685,1.0,1.0,1.0
par,6,local,22,10,0.05,167,1.0,1.0,1.0,1.0
par,6,local,22,10,0.1,132,0.96,1.0,1.0,1.0
par,6,local,22,10,0.2,76,0.485,1.0,1.0,1.0
par,6,local,22,25,0.05,167,0.97,1.0,1.0,1.0
par,6,local,22,25,0.1,132,0.79,1.0,1.0,1.0
par,6,local,22,25,0.2,76,0.09499999999999997,0.2286264205305113,1.0,1.0
par,6,local,22,50,0.05,167,0.885,1.0,1.0,1.0
par,6,local,22,50,0.1,132,0.45999999999999996,1.0,1.0,1.0
par,6,local,22,50,0.2,76,0.015000000000000013,0.012457068090765862,0.18034519538868762,1.0
par,6,local,22,100,0.05,167,0.675,1.0,1.0,1.0
par,6,local,22,100,0.1,132,0.18500000000000005,0.400743457384681,1.0,1.0
par,6,local,22,100,0.2,76,0.0,6.35141387201928e-05,0.001710136780110291,1.0
par,6,local,22,200,0.05,167,0.29500000000000004,0.9613330805595701,1.0,1.0
par,6,local,22,200,0.1,132,0.0050000000000000044,0.027342838243457443,0.2512636335619601,1.0
par,6,local,22,200,0.2,76,0.0,4.0057401571554336e-09,2.9922085163878097e-07,1.0
par,6,local,22,400,0.05,167,0.06000000000000005,0.17592710889927993,1.0,1.0
par,6,local,22,400,0.1,132,0.0,0.00021962656089279196,0.0029299706564642324,1.0
par,6,local,22,400,0.2,76,0.0,3.44288325161236e-17,1.598672107913414e-14,1.0
par,6,local,22,1000,0.05,167,0.0,0.0034256263050975724,0.03193743759615725,1.0
par,6,local,22,1000,0.1,132,0.0,3.373419913631958e-10,8.698455324707158e-09,1.0
par,6,local,22,1000,0.2,76,0.0,7.633627790503028e-41,4.812468651560836e-36,1.0
par,6,local,23,5,0.05,179,0.995,1.0,1.0,1.0
par,6,local,23,5,0.1,138,0.95,1.0,1.0,1.0
par,6,local,23,5,0.2,80,0.6699999999999999,1.0,1.0,1.0
par,6,local,23,10,0.05,179,0.99,1.0,1.0,1.0
par,6,local,23,10,0.1,138,0.94,1.0,1.0,1.0
par,6,local,23,10,0.2,80,0.5900000000000001,1.0,1.0,1.0
par,6,local,23,25,0.05,179,0.955,1.0,1.0,1.0
par,6,local,23,25,0.1,138,0.75,1.0,1.0,1.0
par,6,local,23,25,0.2,80,0.09999999999999998,0.28853916836303956,1.0,1.0
par,6,local,23,50,0.05,179,0.885,1.0,1.0,1.0
par,6,local,23,50,0.1,138,0.46499999999999997,1.0,1.0,1.0
par,6,local,23,50,0.2,80,0.0050000000000000044,0.015311117064282802,0.22499365467698051,1.0
par,6,local,23,100,0.05,179,0.72,1.0,1.0,1.0
par,6,local,23,100,0.1,138,0.11499999999999999,0.30472354106605326,1.0,1.0
par,6,local,23,100,0.2,80,0.0,7.582576012877889e-05,0.0020587455455076398,1.0
par,6,local,23,200,0.05,179,0.375,1.0,1.0,0.985
par,6,local,23,200,0.1,138,0.010000000000000009,0.017221528966928974,0.16483477198805027,0.985
par,6,local,23,200,0.2,80,0.0,4.935954300928783e-09,3.6107329107012815e-07,0.985
par,6,local,23,400,0.05,179,0.030000000000000027,0.17672767494534367,1.0,0.945
par,6,local,23,400,0.1,138,0.0,0.00011543970750460662,0.0015712630136680771,0.945
par,6,local,23,400,0.2,80,0.0,5.482568715164148e-17,2.274946518580582e-14,0.945
par,6,local,23,1000,0.05,179,0.0,0.00283713871471669,0.02665215750181972,0.94
par,6,local,23,1000,0.1,138,0.0,1.82480928235976e-10,4.636632640516804e-09,0.94
par,6,local,23,1000,0.2,80,0.0,4.473528155577407e-40,1.9353116529634718e-35,0.94
par,6,local,24,5,0.05,164,0.99,1.0,1.0,1.0
par,6,local,24,5,0.1,139,0.94,1.0,1.0,1.0
par,6,local,24,5,0.2,78,0.62,1.0,1.0,1.0
par,6,local,24,10,0.05,164,0.995,1.0,1.0,1.0
par,6,local,24,10,0.1,139,0.935,1.0,1.0,1.0
par,6,local,24,10,0.2,78,0.49,1.0,1.0,1.0
par,6,local,24,25,0.05,164,0.94,1.0,1.0,1.0
par,6,local,24,25,0.1,139,0.69,1.0,1.0,1.0
par,6,local,24,25,0.2,78,0.07499999999999996,0.2926230106851022,1.0,1.0
par,6,local,24,50,0.05,164,0.865,1.0,1.0,1.0
par,6,local,24,50,0.1,139,0.42500000000000004,1.0,1.0,1.0
par,6,local,24,50,0.2,78,0.0050000000000000044,0.016293888754144528,0.2334683195592289,1.0
par,6,local,24,100,0.05,164,0.5900000000000001,1.0,1.0,0.99
par,6,local,24,100,0.1,139,0.08499999999999996,0.2234516860307642,1.0,0.99
par,6,local,24,100,0.2,78,0.0,8.631846875609643e-05,0.002278652784621858,0.99
par,6,local,24,200,0.05,164,0.24,0.7876917704654074,1.0,0.99
par,6,local,24,200,0.1,139,0.010000000000000009,0.013233211065976356,0.1236927813889748,0.99
par,6,local,24,200,0.2,78,0.0,6.301276918944443e-09,4.4270773335752086e-07,0.99
par,6,local,24,400,0.05,164,0.03500000000000003,0.14137061150908248,0.9605529720131312,1.0
par,6,local,24,400,0.1,139,0.0,0.00010752529470666189,0.0014181444959529268,1.0
par,6,local,24,400,0.2,78,0.0,7.783810982996348e-17,3.164227927198374e-14,1.0
par,6,local,24,1000,0.05,164,0.0,0.002175554826509975,0.020950007842070947,1.0
par,6,local,24,1000,0.1,139,0.0,2.096671418579161e-10,5.288325531519458e-09,1.0
par,6,local,24,1000,0.2,78,0.0,5.3586749028448066e-40,2.469221716446023e-35,1.0
par,6,local,25,5,0.05,172,0.995,1.0,1.0,1.0
par,6,local,25,5,0.1,124,0.895,1.0,1.0,1.0
par,6,local,25,5,0.2,71,0.62,1.0,1.0,1.0
par,6,local,25,10,0.05,172,0.985,1.0,1.0,1.0
par,6,local,25,10,0.1,124,0.9,1.0,1.0,1.0
par,6,local,25,10,0.2,71,0.46499999999999997,1.0,1.0,1.0
par,6,local,25,25,0.05,172,0.975,1.0,1.0,1.0
par,6,local,25,25,0.1,124,0.62,1.0,1.0,1.0
par,6,local,25,25,0.2,71,0.08499999999999996,0.16969960927837172,1.0,1.0
par,6,local,25,50,0.05,172,0.89,1.0,1.0,1.0
par,6,local,25,50,0.1,124,0.31499999999999995,1.0,1.0,1.0
par,6,local,25,50,0.2,71,0.0050000000000000044,0.008935083242366906,0.132079792701115,1.0
par,6,local,25,100,0.05,172,0.625,1.0,1.0,0.995
par,6,local,25,100,0.1,124,0.09499999999999997,0.16613968469184698,1.0,0.995
par,6,local,25,100,0.2,71,0.0,4.066201833979469e-05,0.001153995171444385,0.995
par,6,local,25,200,0.05,172,0.26,0.8822739217112852,1.0,0.995
par,6,local,25,200,0.1,124,0.0,0.009148977930255936,0.08681481774087185,0.995
par,6,local,25,200,0.2,71,0.0,2.14436232511105e-09,1.691220270198158e-07,0.995
par,6,local,25,400,0.05,172,0.030000000000000027,0.12166449451126826,0.8794178315153259,0.99
par,6,local,25,400,0.1,124,0.0,7.269107654012711e-05,0.0009550041541373326,0.99
par,6,local,25,400,0.2,71,0.0,1.8516350189916483e-17,8.29064039144855e-15,0.99
par,6,local,25,1000,0.05,172,0.0,0.0011185151178514949,0.011529665926209662,0.975
par,6,local,25,1000,0.1,124,0.0,1.5290457454198412e-10,3.8412601441982525e-09,0.975
par,6,local,25,1000,0.2,71,0.0,6.307373025408157e-41,3.640200474707737e-36,0.975
par,6,local,26,5,0.05,185,0.985,1.0,1.0,1.0
par,6,local,26,5,0.1,157,0.94,1.0,1.0,1.0
par,6,local,26,5,0.2,78,0.5549999999999999,1.0,1.0,1.0
par,6,local,26,10,0.05,185,1.0,1.0,1.0,1.0
par,6,local,26,10,0.1,157,0.96,1.0,1.0,1.0
par,6,local,26,10,0.2,78,0.53,1.0,1.0,1.0
par,6,local,26,25,0.05,185,0.96,1.0,1.0,1.0
par,6,local,26,25,0.1,157,0.725,1.0,1.0,1.0
par,6,local,26,25,0.2,78,0.09999999999999998,0.2187640561851314,1.0,1.0
par,6,local,26,50,0.05,185,0.9,1.0,1.0,1.0
par,6,local,26,50,0.1,157,0.54,1.0,1.0,1.0
par,6,local,26,50,0.2,78,0.0050000000000000044,0.010689392760870298,0.16365549209285496,1.0
par,6,local,26,100,0.05,185,0.69,1.0,1.0,0.995
par,6,local,26,100,0.1,157,0.17500000000000004,0.3715606025414505,1.0,0.995
par,6,local,26,100,0.2,78,0.0,5.157964358596159e-05,0.001399382198771107,0.995
par,6,local,26,200,0.05,185,0.265,0.6171072465918008,1.0,0.975
par,6,local,26,200,0.1,157,0.0,0.02142104594501363,0.20332758752154445,0.975
par,6,local,26,200,0.2,78,0.0,3.582422343949191e-09,2.5602838258093803e-07,0.975
par,6,local,26,400,0.05,185,0.030000000000000027,0.1006177218691226,0.6886740732217163,0.92
par,6,local,26,400,0.1,157,0.0,0.00015212250025281297,0.00205619834385863,0.92
par,6,local,26,400,0.2,78,0.0,3.877969679230803e-17,1.664321524954598e-14,0.92
par,6,local,26,1000,0.05,185,0.0,0.001652139719401156,0.015660189089400325,0.76
par,6,local,26,1000,0.1,157,0.0,2.0683451221093082e-10,5.412506418344927e-09,0.76
par,6,local,26,1000,0.2,78,0.0,1.348677442850793e-40,7.73730597420831e-36,0.76
par,6,local,27,5,0.05,184,0.98,1.0,1.0,1.0
par,6,local,27,5,0.1,150,0.935,1.0,1.0,1.0
par,6,local,27,5,0.2,73,0.6799999999999999,1.0,1.0,1.0
par,6,local,27,10,0.05,184,0.995,1.0,1.0,1.0
par,6,local,27,10,0.1,150,0.945,1.0,1.0,1.0
par,6,local,27,10,0.2,73,0.6,1.0,1.0,1.0
par,6,local,27,25,0.05,184,0.955,1.0,1.0,1.0
par,6,local,27,25,0.1,150,0.76,1.0,1.0,1.0
par,6,local,27,25,0.2,73,0.08999999999999997,0.28840753349886616,1.0,1.0
par,6,local,27,50,0.05,184,0.83,1.0,1.0,1.0
par,6,local,27,50,0.1,150,0.5,1.0,1.0,1.0
par,6,local,27,50,0.2,73,0.020000000000000018,0.017543664693989765,0.24007707988763077,1.0
par,6,local,27,100,0.05,184,0.52,1.0,1.0,1.0
par,6,local,27,100,0.1,150,0.12,0.38375984308447436,1.0,1.0
par,6,local,27,100,0.2,73,0.0,9.973996806220187e-05,0.0025906871127539676,1.0
par,6,local,27,200,0.05,184,0.22499999999999998,0.860563643343629,1.0,0.985
par,6,local,27,200,0.1,150,0.0,0.021699429143586232,0.20653143717680653,0.985
par,6,local,27,200,0.2,73,0.0,6.65687641662275e-09,4.89674448241495e-07,0.985
par,6,local,27,400,0.05,184,0.050000000000000044,0.15126672237536623,1.0,0.98
par,6,local,27,400,0.1,150,0.0,0.00015358455051773867,0.002074306148509594,0.98
par,6,local,27,400,0.2,73,0.0,6.276238723492247e-17,2.810915986631513e-14,0.98
par,6,local,27,1000,0.05,184,0.0,0.002445619662075459,0.023354272246699052,0.84
par,6,local,27,1000,0.1,150,0.0,2.2676991598480962e-10,5.852990402236079e-09,0.84
par,6,local,27,1000,0.2,73,0.0,1.6792537722090798e-40,1.0318532909130133e-35,0.84
par,6,local,28,5,0.05,175,0.975,1.0,1.0,1.0
par,6,local,28,5,0.1,145,0.905,1.0,1.0,1.0
par,6,local,28,5,0.2,70,0.585,1.0,1.0,1.0
par,6,local,28,10,0.05,175,0.99,1.0,1.0,1.0
par,6,local,28,10,0.1,145,0.935,1.0,1.0,1.0
par,6,local,28,10,0.2,70,0.5349999999999999,1.0,1.0,1.0
par,6,local,28,25,0.05,175,0.95,1.0,1.0,1.0
par,6,local,28,25,0.1,145,0.755,1.0,1.0,1.0
par,6,local,28,25,0.2,70,0.09499999999999997,0.2496312237385378,1.0,1.0
par,6,local,28,50,0.05,175,0.8049999999999999,1.0,1.0,0.995
par,6,local,28,50,0.1,145,0.43000000000000005,1.0,1.0,0.995
par,6,local,28,50,0.2,70,0.0050000000000000044,0.013322888948753917,0.19530247866780076,0.995
par,6,local,28,100,0.05,175,0.515,1.0,1.0,0.995
par,6,local,28,100,0.1,145,0.10999999999999999,0.42886162259704097,1.0,0.995
par,6,local,28,100,0.2,70,0.0,6.442278134870349e-05,0.0017727408214305853,0.995
par,6,local,28,200,0.05,175,0.20499999999999996,0.5984625435695424,1.0,0.975
par,6,local,28,200,0.1,145,0.010000000000000009,0.026273326625318415,0.24676104547966693,0.975
par,6,local,28,200,0.2,70,0.0,4.081356330486826e-09,2.9957603073035647e-07,0.975
par,6,local,28,400,0.05,175,0.010000000000000009,0.09169977655622105,0.6323466146788012,0.985
par,6,local,28,400,0.1,145,0.0,0.00019668458833475388,0.0026324091050045975,0.985
par,6,local,28,400,0.2,70,0.0,4.404023692249769e-17,1.8676731412194768e-14,0.985
par,6,local,28,1000,0.05,175,0.0,0.0014589684221095998,0.013932002530079068,1.0
par,6,local,28,1000,0.1,145,0.0,3.32144374676203e-10,8.482028191512232e-09,1.0
par,6,local,28,1000,0.2,70,0.0,1.984089051196737e-40,1.0440752326882577e-35,1.0
par,6,local,29,5,0.05,182,0.99,1.0,1.0,1.0
par,6,local,29,5,0.1,144,0.965,1.0,1.0,1.0
par,6,local,29,5,0.2,59,0.61,1.0,1.0,1.0
par,6,local,29,10,0.05,182,1.0,1.0,1.0,1.0
par,6,local,29,10,0.1,144,0.975,1.0,1.0,1.0
par,6,local,29,10,0.2,59,0.595,1.0,1.0,1.0
par,6,local,29,25,0.05,182,0.96,1.0,1.0,1.0
par,6,local,29,25,0.1,144,0.785,1.0,1.0,1.0
par,6,local,29,25,0.2,59,0.08499999999999996,0.2225864492851345,1.0,1.0
par,6,local,29,50,0.05,182,0.85,1.0,1.0,1.0
par,6,local,29,50,0.1,144,0.44999999999999996,1.0,1.0,1.0
par,6,local,29,50,0.2,59,0.020000000000000018,0.01226893553231117,0.17796672297136962,1.0
par,6,local,29,100,0.05,182,0.635,1.0,1.0,1.0
par,6,local,29,100,0.1,144,0.09999999999999998,0.3360632623933296,1.0,1.0
par,6,local,29,100,0.2,59,0.0,5.5439180318514124e-05,0.0015842642035119793,1.0
par,6,local,29,200,0.05,182,0.21999999999999997,0.7750532967572323,1.0,1.0
