data,n,m,seed,method,F,Fhat,hit,gap,agree_zhat,time,R_tm
tone,150,12,21,vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.09567351700002291,428
tone,150,12,21,param+pol,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.09504460200002995,428
tone,150,12,21,bestB+pol,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.08402308000000858,428
tone,150,12,21,local-vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.11480003900004476,428
tone,150,12,21,ms-vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.2063267589999782,428
tone,150,12,21,HA10,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.0014129480000519834,428
tone,150,12,21,HA-tm,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.09585392600001796,428
tone,150,12,21,emEM10,0.9807478191013281,0.9028887332018307,False,0.08623331207533513,0.7933333333333333,0.0028125560000376026,428
tone,150,12,22,vote,0.9043724570707088,0.9028887332018307,False,0.0016433075464530322,0.9466666666666667,0.08985389200000782,403
tone,150,12,22,vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.08995715900005052,403
tone,150,12,22,param+pol,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.08921962400000893,403
tone,150,12,22,bestB+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.07611530200000516,403
tone,150,12,22,local-vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.09912842799997179,403
tone,150,12,22,ms-vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.19396361400004025,403
tone,150,12,22,HA10,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.0012478040000019064,403
tone,150,12,22,HA-tm,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.08999911600000132,403
tone,150,12,22,emEM10,0.9807478191013281,0.9028887332018307,False,0.08623331207533513,0.7933333333333333,0.003044879999947625,403
tone,150,12,23,vote,0.9060150808457621,0.9028887332018307,False,0.0034626056666413607,0.9333333333333333,0.08944809999997005,369
tone,150,12,23,vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.08956260700000485,369
tone,150,12,23,param+pol,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.09033219999997755,369
tone,150,12,23,bestB+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.07506262700002253,369
tone,150,12,23,local-vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.09892054100004088,369
tone,150,12,23,ms-vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.19322368500002085,369
tone,150,12,23,HA10,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.0013702030000217746,369
tone,150,12,23,HA-tm,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.08973208600002636,369
tone,150,12,23,emEM10,0.9807478191013281,0.9028887332018307,False,0.08623331207533513,0.7933333333333333,0.0031941479999773037,369
tone,150,12,24,vote,0.903803079798168,0.9028887332018307,False,0.0010126902271720972,0.96,0.09782621800002289,440
